,ProductName,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryNumberOfCharges,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
Firewall,-0.008258471946641392,0.00020527047314875332,0.0075364055465646385,-0.0014434267814870984,-0.002175773586862907,0.0014789365270796678,-0.0018737090558433537,-0.0053152914180791405,0.006298315345457485,-0.011101858737783573,0.0015369622434717458,0.0009420213723511302,-0.02007101633258168,0.011994174776434705,-0.03932941773552959,0.012439784628155526,-0.011229874398599723,0.004500330565851606,0.0640441939554922,0.006974881485085895,-0.01103244571562894,0.02734514152696574,0.0065610151884566105,-0.0005068847916252007,0.0027775400725873894,-0.011881529940507623,-0.02298673087562757,1.0,0.0001815748659037558,0.013756656786125048,-0.07793034352622243,-0.009835340712917367,-0.01184392009728212,-0.0320219719545085,-0.016071598486361638,-0.02806363044533508,8.474810917071401e-05,-0.009032733702790726,0.011873758053021311,0.0009300326866966853,-0.03470039628608953,-0.009151478929910563,-0.03186780217411356,-0.006473220466324751,-0.012197525313839231,0.03425132982990665,0.0081108126010216,0.012407569067646597,0.009683376112987994,0.0025503918990950384,-0.005967133519369201,-0.005714756820659841,-0.004091657508053747,0.024047573621288967,0.005269257438523303,0.005020507065495557,-0.0003752455791799867,-0.0001872778562836473,-0.02484437409972759,-0.014247245299569606,0.0005433459243709342,0.00046839174128352227,-0.0017930195035655504,0.00040511396154205336,0.02013116904619846,0.015454040056969449,0.032552758697883606,7.936929057719317e-05,-0.043706441527875166,0.01668354977899419,0.010217108588496442,0.019814404844530766,0.00681801056741093,0.029056761487881982,0.0030356601737861868
UacLuaenable,-0.0001272224971301688,-3.3672140341310275e-06,0.00018407124596558753,-0.0001618677206071062,2.8915141842196856e-05,0.00024079335062390518,-0.00012030205816305426,-0.00015250408472527313,0.00013554239049488496,-0.00012597130226332172,-0.0006440423248026563,0.00031106189884486384,0.0006161307446073606,-0.0007350904119704298,-0.00021822791628188604,-0.00013597772004235304,-0.00020080546524891882,-8.74343343562741e-05,-0.0006930667752573973,0.000280733740553348,0.00011620631225599376,-0.0006391986116649163,-0.00041855329960946257,-6.53547834721387e-06,-2.500155752558651e-05,-0.00037763586130703516,-0.00023548955788244117,0.0001815748659037558,1.0,-0.00023943812984843167,-4.9103057082075646e-05,0.0006369373300454328,-0.00023143658975578358,-0.0001779842355889681,-0.0006514992263873759,-0.0007992863125793372,-6.907326109250925e-07,-0.0004592868666378879,-0.0003426327842527778,-0.0003524864028902346,-0.00038327073084511555,5.35853662159062e-06,-6.221082154417483e-05,-0.00039986214051994086,-0.00046028050756222557,0.00011721542074793272,-0.00011635874920425523,-0.00013580110664262665,0.0001875611289228361,-0.00016919068770977113,0.00017176168486272814,-0.0005621315339746636,-0.0005749193529988412,-0.0006459173395020215,-0.0004636117699324485,-0.0004728449439418998,-0.000675188264629526,-2.8412711718651572e-05,0.0007834288308440239,0.00026121903657190363,-5.420370124197326e-06,-3.900782865385112e-06,-0.00011910754960181241,-1.9400580746301493e-05,0.0004680936266234648,-0.00046222464448274713,-0.00033722293917892406,-6.781196377855851e-07,-9.900808837025271e-05,-0.00046198926395901594,-0.00024259484111563992,-0.0003022137102042239,0.00019068375454601606,0.0006766033759184388,-0.0003511480668305167
Census_MDC2FormFactor,-0.03452202654671249,-0.0013142843192624873,0.00980243861797952,-0.008958167434867758,0.0020917384865730784,0.023706092710237655,0.01952707399785123,0.0020501442164340936,0.03016154783035717,-0.0034913677269107547,-0.017455659992645894,0.01231546682183851,-0.003003536084502382,0.018019030986999997,0.07176277659236222,0.08364529951998013,0.008059528663043505,-0.07146593223063163,0.2000795555197307,0.08374158824555453,0.08950139762461122,0.15608031935442665,-0.021144350616833552,-5.6142969918885054e-05,0.010466336747539294,-0.052261700001479804,0.029850913891023022,0.013756656786125048,-0.00023943812984843167,1.0,0.1717878409865345,-0.03557363321378706,0.02822266482973404,-0.036636417352315695,0.06802193778570524,-0.04070389360726704,-9.247260823729326e-05,-0.02767105277958704,-0.029382891200317205,-0.0555970821726763,-0.09372635721078633,0.3394096478522474,-0.25304070098818116,0.031725676944964046,0.03892298473474103,0.2845605881577386,0.11391255991023977,0.08346316180950145,0.08799150828403178,-0.08296533594293495,0.023305798062738983,0.14817559722407403,0.1512001969043865,0.08636844613659417,-0.06185429298811807,-0.06282859498696941,0.06927579168896301,-0.003064606765098474,-0.08194921380201982,0.13253897120765187,0.00013223326383285174,0.0051981434253833845,-0.006154264912483207,-0.0027575763335647295,0.13515723783525568,0.038313037351764716,0.19955497569861355,0.00031445076173898377,-0.007873410508128335,0.5815868150951914,0.2642045441998739,0.3475872561052429,-0.07773200169481007,0.021681056623551048,-0.03724027814127204
Census_DeviceFamily,-0.003891008361912252,-0.00011022666233534564,-0.002985341992552752,-0.005299416227622539,-0.0026109128014759377,0.0004214503869477649,-0.0008124910014931362,-0.0003040149695818339,-0.015069480689535971,-0.0019605684329591336,0.0018835575411241976,0.0014171836287325444,0.009933193500232907,-0.007880008839507522,0.3571156865662632,-0.012655527660986784,-0.006218739448517846,-0.02443953085159258,-0.049822185204379414,-0.014233185820544099,0.13177194410363416,0.1580482201624047,-0.0014517162443807973,-0.0002163036050698977,-0.000890089990846008,-0.026563402326060283,0.07131575753478447,-0.07793034352622243,-4.9103057082075646e-05,0.1717878409865345,1.0,0.031051955293421262,0.01060354236045445,0.08312484640992479,0.010092385638155331,0.05068233232757297,-2.207137749058055e-05,0.059783306544349754,0.0035753740433305315,0.002478535624758413,0.12828699959081588,0.11452559258303907,0.015057215678581166,-0.004330078381007332,0.007798728901090462,0.09249925099405511,-0.003927493856142202,-0.012680606759344144,-0.015823004322251803,-0.029872768540602352,0.018083146645289285,0.3179045067876729,0.3226603570660087,-0.02082154994948791,-0.009461787781335461,-0.009267249621877856,0.18531201701123906,-0.000820182018021934,0.016451354765012808,0.02247038558657941,-1.2852623956408793e-05,-0.00012840038927274468,-0.008555484306903146,-3.999480961581089e-05,0.017926309626795485,-0.0066242880646479735,-0.0314888083846571,-1.421965951389365e-06,0.19726076928080252,-0.00984683552566137,0.0015981967879225558,-0.009898786908117472,-0.02443481309739038,0.0021705552181485576,-0.01210288074493098
Census_OEMNameIdentifier,0.01285220285471281,0.00023265591674244234,0.0036635443836151825,-0.005147482589157491,-0.003008746199589005,0.015477367462693787,-0.06437465924951731,-0.00530019909291107,-0.014680373662370233,-0.05190986641636912,-0.0041845649934074535,-0.015206263849978379,-0.043568581398505835,0.02653888641229032,0.022025725746902838,0.07182084889576104,0.010707179792611182,0.008302913544213196,-0.12549299959110005,-0.02927610701550936,0.01495268127820251,-0.07325950022205066,0.021552207623931695,0.0001437146144295817,-0.0034628979124765574,0.026354557062152287,-0.007704589781785081,-0.009835340712917367,0.0006369373300454328,-0.03557363321378706,0.031051955293421262,1.0,0.1046510960226283,0.01510191144686396,-0.07441478316033821,-0.025123671381233215,-0.00027026900108726907,0.15544391460279627,-0.04698843363801763,0.010076009339110258,0.04354449294522376,-0.003967409717290087,0.11489947944390883,0.05520292734120088,0.09719237967740489,-0.10580104801845823,0.02531347454675902,0.07178179135804365,-0.029861307299288542,0.01612357062723861,-0.010069876175401242,-0.05594284090134681,-0.06628320842957484,-0.03659296036436727,0.029181289655132534,0.03021887409733303,0.02379889214815296,-0.002416346221732546,0.050831473329006345,-0.13345805090737106,0.00015180080227725497,0.0019378460239484968,0.006167332322961868,0.004064060963158224,0.17003698668792622,-0.3561568289750869,-0.19931311548217326,0.00018919908110723267,0.16487747248344276,0.015524941629043295,0.059088870813248213,0.06363179565084222,0.017009508900018445,0.034755236663772726,-0.01553651953603355
Census_OEMModelIdentifier,0.03681060725099039,0.0001659310829911158,0.0005162750952444145,-0.001950308362439387,0.001713958813623501,0.019446366067778362,-0.042028756142992355,0.0027443560331581415,-0.038040784913887536,-0.021399589213292478,0.011742671039702012,-0.004128532650804855,-0.018607876703678864,-0.039711280109145014,0.01998170640378996,0.0626393466542134,0.01607356997742379,5.224318983546127e-05,-0.09384293554551552,-0.016913440241834925,0.015050965701407492,-0.06551745488052516,0.01646100348130952,-0.0003805956476127619,-0.001063754620844422,0.03431165395078664,-0.008999395072674946,-0.01184392009728212,-0.00023143658975578358,0.02822266482973404,0.01060354236045445,0.1046510960226283,1.0,0.013176165818969899,0.01596712639402294,0.04269483067416233,-0.00016390649593556116,0.06456486408153607,-0.02065724181266415,0.007056656442721017,0.015998473422340558,-0.0020409710032461012,0.042847897453140334,0.0286284072844801,0.04410013694664231,-0.054380264538630464,-0.0032836039685780177,0.06284948628425421,-0.014978336802287965,0.010670922572693722,-0.01333433848963563,-0.058413351898826744,-0.061238587972397264,-0.015187187130530728,0.030654589083181204,0.02911052376558588,0.011268613809704451,0.0018949042266319218,-0.002516846339036803,-0.075401595452075,0.0016337280087103,0.0028434213822662643,0.006830313194029032,0.003953563951621618,0.06534540041713283,0.01571039260009124,-0.09769717816475731,-1.2728913796787737e-05,-0.028177632558789394,0.03421593376939005,-0.008000772984961848,-0.013962850830996996,-0.04005255882747615,0.0015241750228033985,-0.018186174777947355
Census_ProcessorCoreCount,-0.030569344725247794,-0.0005462368525883199,-0.020642895395352388,0.02527890501086004,-0.009088548719413676,0.05449536190985084,-0.052408981760468945,-0.004397593569412519,0.025516145042961146,0.010407808919483692,0.0011987805147778662,-0.0021826503396412,0.0209553815107575,-0.11374451509176292,0.005140098163601463,-0.1496234071300473,-0.025733443314392004,0.1389337168755202,-0.05900734050322491,-0.13427660207652892,-0.08581673748884532,-0.02600860511482191,0.04802594860754071,-0.002270667992251736,-0.01055382338558654,0.05011413573870521,-0.06777586578161994,-0.0320219719545085,-0.0001779842355889681,-0.036636417352315695,0.08312484640992479,0.01510191144686396,0.013176165818969899,1.0,0.07365293821771529,0.1941032992188097,-0.00018735837998640678,0.058069955438725326,0.08218318115046355,0.0014896102881631328,0.5978544763593905,-0.013164666202157142,0.18450197966566703,0.3474266543542199,0.3178369493078539,-0.025409808578698997,-0.0010104204508284728,-0.14981103723345604,-0.1332560618548037,0.14562127799826632,-0.0797944327355749,-0.0014759257061213499,0.004527818791005713,-0.028505961240836597,0.0496703005731871,0.05145672349171252,-0.025502655455532052,0.005108454974501751,-0.020407711297104145,0.05061003134163058,-0.0004897876814038783,0.005435317816761355,0.008147099627176186,0.0028901872275215695,-0.15989081041287753,-0.056280367460529834,-0.0036384441179486337,0.0001337522117198881,-0.0625802254879701,0.011571201483924964,0.03777169774161355,0.0197658186027144,0.14022583470882904,-0.03981685628794252,0.054299105648505076
Census_ProcessorManufacturerIdentifier,-0.00863198007092822,-0.0004383020098982221,0.001031197961249809,0.002045560292743484,-0.0024173613629382027,0.03022470616502785,-0.022447856940407095,-0.00498209995303752,0.006375915580258556,0.008369282898842194,-0.01115280412265847,-0.007779644339097209,0.020958563212855594,-0.0683602150774218,-0.01150915957909982,0.014033650931149945,-0.0155011000836501,0.014054325032924813,-0.03614169695297626,-0.0152621315128326,-0.003238853753834744,-0.027209242936722455,0.0015209229245602815,-0.0010900384592724102,0.005572925484782774,-0.009222921709609007,0.0014991154002818835,-0.016071598486361638,-0.0006514992263873759,0.06802193778570524,0.010092385638155331,-0.07441478316033821,0.01596712639402294,0.07365293821771529,1.0,0.7984701081295316,-0.0004385989903518322,-0.02828564845930633,-0.10482135004187627,0.00024465262043436034,-0.004911047338840978,0.07937536545194618,-0.07007913534627451,0.05729314108342772,0.06142224553259206,0.11838609108605559,0.027748493555691842,0.01433244668106587,-0.008898038869867043,0.010452817175700863,0.003576949608800947,0.0028566432260760475,0.000820113151444217,-0.013640634965557724,0.013532325432155382,0.015402584691853018,0.004521675322617727,0.0013240213164744702,-0.005727410615662247,0.06051941913279305,0.0003435473099638411,0.0011529194587058269,0.004576023430569464,-2.9057049727554258e-05,0.045417170574651305,0.01256544060602683,0.021424195515529154,0.0002064533979482615,0.01979607861412552,0.07594333911005467,0.06033712659966406,0.0904503614971596,-0.02251404101217405,-0.033512591244511385,0.006873019687724226
Census_ProcessorModelIdentifier,0.00863595945682657,-0.00023072782961873267,-0.008782193049683045,0.010652789661180955,-0.0038909503733168672,0.021762342369534327,-0.038741602619451705,-0.004477733404886306,-0.0108819569221351,0.011846782033326645,-0.007480674547323414,-0.01091622748342873,0.028189536490900953,-0.0952405933448134,0.0003923766644440891,-0.015038814383582837,-0.018073929917436723,0.0738402867021394,-0.13643114671764087,-0.08075367739058031,-0.043398771947537114,-0.08596276750320565,0.025141252903368185,-0.0015117738892028074,0.0018758612098839038,0.031696185786302546,-0.01678188359619403,-0.02806363044533508,-0.0007992863125793372,-0.04070389360726704,0.05068233232757297,-0.025123671381233215,0.04269483067416233,0.1941032992188097,0.7984701081295316,1.0,-0.0005406663729090503,0.05404042658873817,-0.05567533574813857,0.016168710944509133,0.14116672797039628,0.05396132320472477,0.048817930273485174,0.15749099585892884,0.16751124712548385,-0.0031774752409770217,-0.04472798441945178,-0.014487966330397142,-0.07356013204120534,0.07975987495143401,-0.031210618985906907,-0.03738796998713506,-0.042274014532260755,-0.06523351300779968,0.033216818683751176,0.0347940928856403,-0.003815177138353527,0.004015842231523544,0.028718790016236038,-0.008913868348045284,0.0010829728494606797,0.002180597847949281,0.008585164757849274,0.003183314692085618,-0.01616099948217977,-0.0287270953444746,-0.06579878851767783,-0.00030495242313798097,0.05155740899046046,0.003121137455414416,0.05139602410442478,-0.07075694503008366,0.012897216968863043,-0.03989448617235102,0.022717194694982117
Census_PrimaryDiskTotalCapacity,-6.097451465122514e-05,-1.5706277861337866e-06,8.536802587923135e-05,-7.525863475860502e-05,-4.184346250435033e-05,-0.00044423720127235436,4.1286713376519414e-05,-7.065674456757262e-05,6.4724455922898e-05,-0.00027161725249675434,0.0003230951668475314,0.00015442684024744255,0.0005741988251855055,-0.00014045275652945738,0.001150533699092379,-0.00020073220226555184,0.001137716596467196,-0.00033093776754354246,0.0004578427727084071,-9.574024391561244e-05,-0.00013856929523761548,0.00028357049888157274,0.00013784621028721847,-3.15807287734498e-06,-1.4756698267727989e-05,0.0010479035940862262,0.00012328225596378449,8.474810917071401e-05,-6.907326109250925e-07,-9.247260823729326e-05,-2.207137749058055e-05,-0.00027026900108726907,-0.00016390649593556116,-0.00018735837998640678,-0.0004385989903518322,-0.0005406663729090503,1.0,-0.0003930425481599297,0.0007858297869715259,0.0006059702185012459,-6.816649464793128e-05,-0.0001796221045263825,-5.929277306732339e-05,-0.0001802810007394801,-0.0002523292385700491,0.00010416591956518159,-6.463962725882404e-05,-0.00020070927798504837,-0.00022896003007218617,-0.0002993468361780214,-0.00012575411008380216,-2.771417764751855e-05,-5.125765182041315e-06,-0.0003016789001022184,-4.1952273710236165e-05,-4.0868036280349096e-05,-3.169411548391805e-05,-1.3517645189926356e-05,0.00034953511055286747,-0.0005185159420313329,-3.0892585499756313e-06,-1.3651141232289752e-06,-0.00013148038606445494,-1.2687584651963704e-05,0.0003988034335250999,0.0003123122248560502,-0.00013821667526684917,-4.754866956916743e-07,-5.5797162561411667e-05,-0.0002292703682520982,-0.00012470267577920037,-0.00016630498210365425,4.012281771055089e-06,-0.0005849058891039289,0.0001697137053668263
Census_PrimaryDiskTypeName,0.018539143491287203,0.0013630713349374764,0.009269651757175557,-0.005597608479138456,-0.004661644604452071,0.06367972997213996,-0.10859864339281482,-0.02365658333819146,-0.017930064704180404,-0.010047162066211273,0.021372306061477064,-0.010063293425600115,-0.015111279929489735,-0.05943208260409205,-0.011510399356551378,0.18277201142547003,-0.03278831192427274,-0.010682563665235354,-0.17711491886342814,-0.004934811307790864,0.05367844277386679,-0.09847769003926563,0.048011956974227644,-0.000281246546971726,0.015250976440917085,-0.025554329925776442,-0.04672741096517022,-0.009032733702790726,-0.0004592868666378879,-0.02767105277958704,0.059783306544349754,0.15544391460279627,0.06456486408153607,0.058069955438725326,-0.02828564845930633,0.05404042658873817,-0.0003930425481599297,1.0,-0.34416502274339267,-0.005707531580665038,0.08611097739718786,0.06529016435566884,0.0893102903691086,0.14931337292432062,0.23329538545478043,0.010975720556495263,0.05784584383319773,0.18349586484956723,-0.000925030385223366,-0.016865013882067254,0.019164408443216,-0.08631494809754642,-0.09425406613043998,-0.003470395366162421,0.07632916227574205,0.0772599926394416,-0.016220331472024813,0.013345617238365328,0.07060654433388104,-0.03281949417007401,0.0011275900786327476,0.002142864925754071,0.032027368261642396,0.0077543169539439965,-0.12630938646101822,-0.08243466893437353,-0.18962324748754145,0.00039944098511192415,0.14927102694176564,0.07479349555498152,0.10162529687041376,0.1946738853803984,0.016938123098599687,-0.003131159896811646,-0.02655002905582475
Census_SystemVolumeTotalCapacity,-0.00964808411866966,-3.9238241588049234e-05,-0.019330626989186053,0.016306904793291915,-0.004235669690230639,-0.09076283592964811,0.14658142495863732,0.01583715508649604,0.006988135726601139,-0.03596174561956111,-0.0015697651707284848,0.007097303283652522,-0.047826894193430086,0.12840715545728604,0.02845470357464824,-0.2061330599880202,0.026421549692738404,0.07820694246776222,0.2067261677333538,-0.046991178469159595,-0.08665379087538297,0.11863049495851381,-0.0037191573325725804,-0.0007028644206603857,-0.01867336910461723,0.06482491198354501,0.010891794511336306,0.011873758053021311,-0.0003426327842527778,-0.029382891200317205,0.0035753740433305315,-0.04698843363801763,-0.02065724181266415,0.08218318115046355,-0.10482135004187627,-0.05567533574813857,0.0007858297869715259,-0.34416502274339267,1.0,-0.0022369147921757295,0.152262767071232,-0.04888151320300009,0.08267410165676649,0.020066831963184185,-0.03358574738775581,-0.09001537565893541,-0.08393851371570708,-0.20680994519641632,-0.05405322643982582,0.09238458442064675,-0.09014766307121508,0.06324217354192274,0.08047798864229466,0.014335408497610329,-0.12725734867596575,-0.12779918827499773,0.06246141182439917,-0.0028672453487742066,-0.130777474585033,0.07594687764501716,-0.0006167208214020952,0.00774977855316517,-0.041279263053495524,-0.00533106760239005,0.05397790664710339,0.0026788207376835424,0.2534650208069017,-0.0006212720177569618,-0.06871008782716999,-0.05868495794205021,-0.07365477685078188,-0.22114283314183855,0.012195493750299415,0.13411654697824602,0.014481452888568747
Census_HasOpticalDiskDrive,-0.0044843207737718035,-0.00033280161592455504,-0.008950968458284247,0.008593710898626624,0.0020709873801315706,-0.048713328158018314,0.025339020706165612,0.0018521101041168383,0.004640118362763832,0.007113546626836007,0.00463280688500565,-0.008948859856832192,0.0069429831574200395,0.015397017933727239,-0.005636537758497315,0.01618090965734753,-0.005714595386063037,0.000955010397324064,-0.04207117127348644,-0.005973318554742072,-0.0014343119117365838,-0.02619218486617664,-0.008684499915509038,0.0004752887106738384,-0.0056968074992423045,-0.0077845809320796116,0.07958272016077138,0.0009300326866966853,-0.0003524864028902346,-0.0555970821726763,0.002478535624758413,0.010076009339110258,0.007056656442721017,0.0014896102881631328,0.00024465262043436034,0.016168710944509133,0.0006059702185012459,-0.005707531580665038,-0.0022369147921757295,1.0,0.017288996531213845,-0.027022521266520053,0.034554379299231476,-0.010446560334874913,-0.017262769914138526,-0.019992315344557875,-0.02038141156001156,0.016381295849188928,0.001663643891958256,0.0015658638075699391,0.019210537247411463,-0.024888735492950485,-0.026522687057319524,-0.0878942686305316,0.0008293694040394362,0.0008365749256879436,0.06444679394985771,0.0014674266178868565,-0.01584443633407255,-0.0746204289624967,0.000835472567797261,-0.000922878089449068,-0.0010795677501416413,0.0033111131844507976,-0.010225361233486687,-0.010328178691337968,-0.06023799672425849,-0.00019928728833142767,-0.019447034854729418,-0.05674112013377836,-0.03821451063229879,-0.05739142940195695,0.038181463469398366,-0.006053367416438255,0.02084153077844849
Census_TotalPhysicalRAM,-0.030410929897939722,-0.0005520123853464628,-0.02302402366805022,0.026505916532194362,-0.012672484097802307,0.035523705431831504,-0.03592473455327325,-0.005368011429058177,0.024994133707939552,-0.008743648175183801,0.013582349866294419,-0.0005761703157335883,0.008074337762319113,-0.06879169976531443,0.01755793741154796,-0.2076201945418514,-0.02780232319570775,0.15662872836914474,-0.09734847501042523,-0.15427577812238177,-0.10170321030721319,-0.04496517287632472,0.05579259644920822,-0.0020879860217442358,-0.006550539746441813,0.05931396185176788,-0.03984399687235574,-0.03470039628608953,-0.00038327073084511555,-0.09372635721078633,0.12828699959081588,0.04354449294522376,0.015998473422340558,0.5978544763593905,-0.004911047338840978,0.14116672797039628,-6.816649464793128e-05,0.08611097739718786,0.152262767071232,0.017288996531213845,1.0,-0.02479241787541439,0.24406027111464673,0.3703279735893675,0.34006876018011745,-0.10913214816223243,-0.05700411188896285,-0.20790637846746698,-0.1576327762762643,0.16556600162708027,-0.08712785697292119,-0.017610853886132483,-0.018190699347857095,-0.058029676391027435,0.024186557324539375,0.02493069124486594,-0.0029955214952704,0.008155736783645527,-0.020483704462597934,0.02301654500213859,-0.0010586464779408196,0.010765191475552728,0.007571658134749237,0.006651784463878168,-0.1515901196880968,-0.07021404721010216,-0.01581830653151349,-0.00047207718016448565,-0.018931905281991547,-0.029520887717976202,0.02477942339662412,-0.1137064221455076,0.1408516228467846,0.02069348076597921,0.05706882798224064
Census_ChassisTypeName,-0.0063007578620250596,2.994954125772992e-05,0.007882773001028688,-0.008207400087238683,-0.0012621411826161137,0.03163591866821403,-0.03004705482234724,-0.008583987663290937,0.0011160830910492618,-0.00821977399791841,-0.009984009714943945,0.01148110129755001,-0.00237753242812139,-0.014954369308098889,0.03604067798796869,0.02734789681384234,-0.006092409816328849,-0.013110348160134599,-0.012580124091735182,0.023827887049842032,0.03205175007811036,0.008453304371491631,0.000626225070543363,-0.0002889997743942051,0.016129584411784952,-0.02030956322881336,-0.005016922561355048,-0.009151478929910563,5.35853662159062e-06,0.3394096478522474,0.11452559258303907,-0.003967409717290087,-0.0020409710032461012,-0.013164666202157142,0.07937536545194618,0.05396132320472477,-0.0001796221045263825,0.06529016435566884,-0.04888151320300009,-0.027022521266520053,-0.02479241787541439,1.0,-0.11555779913497548,0.06612856335162583,0.10439970046377098,0.24756250950517447,0.08512063614155863,0.027363797163279774,0.02933388526676688,-0.016675967268323103,0.003129564683998927,0.04085272169338794,0.037974741107760175,0.028020980047914906,-0.037886756937512596,-0.03708921378750539,0.023433872602160802,0.0011849394604583265,0.02775141436798952,0.050551293022436175,0.0014223672407259746,0.004175847904592866,0.006769194695465697,0.001502834514776643,0.10990304044156297,-0.06056028172751571,0.053811348609205875,0.002240806132362365,0.17669498462087024,0.26880587899973757,0.2588564925979858,0.18138947383844,-0.06916122154570219,0.007341059386039441,-0.040006540495651895
Census_InternalPrimaryDiagonalDisplaySizeInInches,0.008126655032145758,0.00043069766564435416,-0.013106141136516269,0.01099797485981129,-0.007478634860652802,0.001392820336017916,-0.03897084529916462,-0.0017093421906326093,-0.007949695674388522,-0.00599203619450475,0.014190319840064181,-0.013845386056706223,-0.004745183592818465,-0.02296887439936424,-0.004730442762772207,-0.07859911504838443,-0.010070377359989172,0.10774428468781586,-0.15353149376678082,-0.12226078731258376,-0.07146794349945794,-0.09691138598198692,0.04638510182513602,-0.0005379888124675432,-0.012345790020963528,0.06579363736230033,-0.02436739982612725,-0.03186780217411356,-6.221082154417483e-05,-0.25304070098818116,0.015057215678581166,0.11489947944390883,0.042847897453140334,0.18450197966566703,-0.07007913534627451,0.048817930273485174,-5.929277306732339e-05,0.0893102903691086,0.08267410165676649,0.034554379299231476,0.24406027111464673,-0.11555779913497548,1.0,0.32010225131690667,0.2771593592514811,-0.3405922801500648,-0.07580487696745648,-0.07867197253849655,-0.12550763427983622,0.12021009005665917,-0.0523173036403231,-0.08414459398002276,-0.08747572284917424,-0.0758732795612483,0.03990536473138539,0.040741830000990624,-0.01646721024475047,0.0045433855524359594,0.031344754720698545,-0.1023147429211317,5.992219779806598e-05,0.003538246663428354,0.00541071676593027,0.006704706334919628,-0.23873868356813704,-0.08558601007610146,-0.17575584896875143,-0.0008425173750997208,0.01978493009930113,-0.1832403161815178,-0.10427303422856493,-0.19875459647664542,0.10978043524696926,0.004361262141619238,0.034242722970653304
Census_InternalPrimaryDisplayResolutionHorizontal,-0.031717961451696364,-0.0004030769872245714,-0.018664507369688815,0.024422927342355436,-0.009884268778464851,0.0482857604910972,-0.03716623889727167,-0.0006095417351062056,0.029616975693461754,-0.009141783173491753,0.024482946963511203,-0.008935143235508366,-0.01729753852679484,-0.12719141547569962,-0.035667450585206754,-0.16218344465318835,-0.0345372395650517,0.15400968403825469,-0.07156806507494219,-0.1340325375133872,-0.1068187330850881,-0.05108417518143532,0.05669077629038764,-0.001608621444427822,0.002093845688972403,0.05036167661777358,-0.06010752266592154,-0.006473220466324751,-0.00039986214051994086,0.031725676944964046,-0.004330078381007332,0.05520292734120088,0.0286284072844801,0.3474266543542199,0.05729314108342772,0.15749099585892884,-0.0001802810007394801,0.14931337292432062,0.020066831963184185,-0.010446560334874913,0.3703279735893675,0.06612856335162583,0.32010225131690667,1.0,0.9015470699112434,-0.09144635454793701,-0.022262837077983346,-0.16219274121740412,-0.1316573426014063,0.1607336147549353,-0.08220572832633177,-0.04371699366519699,-0.040918806669617676,-0.0225624417864893,0.08521562350472565,0.08621834304964088,0.014893472654739838,0.00755098082767941,-0.058883843325248715,0.09287222220607141,-6.189893587780328e-05,0.01828293863713615,0.007191695623265901,0.006901609670478392,-0.13208365663721003,-0.08661602516715697,0.057499142602465816,-0.001281514822484119,0.017700693606712527,0.1431249534604813,0.24984718176058748,0.09250915304300003,0.10447687681312905,-0.04677993293767107,0.031920356115647044
